t, ref_c, humidity, v_ch1, v_ch2
1689038749.5526893, 24.598, 53.199, 9.999580383e+00, 9.999706268e+00
1689038750.9712076, 24.591, 53.205, 9.999559402e+00, 9.999711990e+00
1689038752.3897467, 24.587, 53.207, 9.999566078e+00, 9.999709129e+00
1689038753.8080401, 24.588, 53.211, 9.999570847e+00, 9.999706268e+00
1689038755.2265592, 24.596, 53.214, 9.999559402e+00, 9.999704361e+00
1689038756.6450949, 24.593, 53.211, 9.999580383e+00, 9.999706268e+00
1689038758.0633998, 24.591, 53.218, 9.999568939e+00, 9.999694824e+00
1689038759.4819546, 24.593, 53.225, 9.999568939e+00, 9.999675751e+00
1689038760.9004257, 24.598, 53.225, 9.999568939e+00, 9.999685287e+00
1689038762.3189774, 24.594, 53.228, 9.999549866e+00, 9.999673843e+00
1689038763.737299, 24.605, 53.223, 9.999551773e+00, 9.999687195e+00
1689038765.1558228, 24.593, 53.226, 9.999563217e+00, 9.999702454e+00
1689038766.5743241, 24.598, 53.229, 9.999563217e+00, 9.999699593e+00
1689038767.9931285, 24.604, 53.24, 9.999551773e+00, 9.999683380e+00
1689038769.4115617, 24.602, 53.241, 9.999556541e+00, 9.999696732e+00
1689038770.8300574, 24.605, 53.239, 9.999556541e+00, 9.999699593e+00
1689038772.248211, 24.596, 53.237, 9.999578476e+00, 9.999692917e+00
1689038773.6665282, 24.607, 53.238, 9.999563217e+00, 9.999696732e+00
1689038775.0852802, 24.594, 53.242, 9.999551773e+00, 9.999690056e+00
1689038776.5036306, 24.599, 53.248, 9.999553680e+00, 9.999677658e+00
1689038777.9220705, 24.605, 53.246, 9.999566078e+00, 9.999670982e+00
1689038779.3404195, 24.604, 53.251, 9.999570847e+00, 9.999687195e+00
1689038780.7589564, 24.605, 53.251, 9.999553680e+00, 9.999699593e+00
1689038782.1774862, 24.602, 53.252, 9.999553680e+00, 9.999692917e+00
1689038783.5958219, 24.604, 53.248, 9.999563217e+00, 9.999685287e+00
1689038785.0145507, 24.605, 53.254, 9.999549866e+00, 9.999675751e+00
1689038786.4330842, 24.605, 53.25, 9.999563217e+00, 9.999675751e+00
1689038787.8511114, 24.604, 53.254, 9.999553680e+00, 9.999673843e+00
1689038789.269886, 24.607, 53.259, 9.999559402e+00, 9.999673843e+00
1689038790.6884866, 24.608, 53.256, 9.999540329e+00, 9.999677658e+00
1689038792.106547, 24.607, 53.255, 9.999544144e+00, 9.999690056e+00
1689038793.52495, 24.61, 53.264, 9.999544144e+00, 9.999690056e+00
1689038794.943533, 24.61, 53.272, 9.999553680e+00, 9.999690056e+00
1689038796.3622246, 24.613, 53.26, 9.999547005e+00, 9.999690056e+00
1689038797.7807577, 24.608, 53.263, 9.999556541e+00, 9.999699593e+00
1689038799.1988513, 24.605, 53.26, 9.999544144e+00, 9.999699593e+00
1689038800.6177003, 24.621, 53.269, 9.999575615e+00, 9.999687195e+00
1689038802.0359216, 24.614, 53.268, 9.999559402e+00, 9.999704361e+00
1689038803.45425, 24.61, 53.261, 9.999563217e+00, 9.999687195e+00
1689038804.8727665, 24.613, 53.264, 9.999556541e+00, 9.999680519e+00
1689038806.2915745, 24.614, 53.264, 9.999575615e+00, 9.999680519e+00
1689038807.709895, 24.61, 53.266, 9.999578476e+00, 9.999673843e+00
1689038809.1284685, 24.604, 53.271, 9.999570847e+00, 9.999675751e+00
1689038810.5469139, 24.607, 53.274, 9.999582291e+00, 9.999680519e+00
1689038811.9651763, 24.616, 53.269, 9.999568939e+00, 9.999692917e+00
1689038813.383431, 24.614, 53.275, 9.999568939e+00, 9.999696732e+00
1689038814.8021462, 24.613, 53.278, 9.999585152e+00, 9.999690056e+00
1689038816.2204607, 24.616, 53.276, 9.999551773e+00, 9.999690056e+00
1689038817.6387508, 24.621, 53.285, 9.999568939e+00, 9.999694824e+00
1689038819.0571773, 24.608, 53.273, 9.999566078e+00, 9.999704361e+00
1689038820.4757338, 24.616, 53.287, 9.999575615e+00, 9.999692917e+00
1689038821.894136, 24.619, 53.28, 9.999547005e+00, 9.999694824e+00
1689038823.312524, 24.622, 53.281, 9.999549866e+00, 9.999702454e+00
1689038824.73137, 24.621, 53.28, 9.999559402e+00, 9.999696732e+00
1689038826.1494293, 24.614, 53.281, 9.999551773e+00, 9.999709129e+00
1689038827.567913, 24.625, 53.285, 9.999570847e+00, 9.999709129e+00
1689038828.9863791, 24.616, 53.281, 9.999570847e+00, 9.999711990e+00
1689038830.404897, 24.616, 53.287, 9.999572754e+00, 9.999706268e+00
1689038831.8232262, 24.622, 53.297, 9.999580383e+00, 9.999702454e+00
1689038833.2417674, 24.611, 53.283, 9.999570847e+00, 9.999687195e+00
1689038834.6603255, 24.634, 53.289, 9.999575615e+00, 9.999702454e+00
1689038836.079226, 24.622, 53.295, 9.999578476e+00, 9.999690056e+00
1689038837.4971042, 24.624, 53.29, 9.999580383e+00, 9.999677658e+00
1689038838.915582, 24.624, 53.291, 9.999578476e+00, 9.999687195e+00
1689038840.3344784, 24.619, 53.297, 9.999575615e+00, 9.999692917e+00
1689038841.7529395, 24.625, 53.293, 9.999578476e+00, 9.999680519e+00
1689038843.171035, 24.619, 53.296, 9.999570847e+00, 9.999692917e+00
1689038844.5895486, 24.619, 53.309, 9.999572754e+00, 9.999690056e+00
1689038846.007989, 24.621, 53.309, 9.999578476e+00, 9.999702454e+00
1689038847.4263399, 24.616, 53.305, 9.999568939e+00, 9.999696732e+00
1689038848.844839, 24.617, 53.313, 9.999578476e+00, 9.999699593e+00
1689038850.2636902, 24.614, 53.312, 9.999578476e+00, 9.999685287e+00
1689038851.6817465, 24.619, 53.313, 9.999580383e+00, 9.999694824e+00
1689038853.1005292, 24.619, 53.319, 9.999566078e+00, 9.999696732e+00
1689038854.5190508, 24.628, 53.316, 9.999580383e+00, 9.999694824e+00
1689038855.9372206, 24.622, 53.315, 9.999578476e+00, 9.999696732e+00
1689038857.3557868, 24.622, 53.317, 9.999563217e+00, 9.999694824e+00
1689038858.774063, 24.619, 53.323, 9.999561310e+00, 9.999699593e+00
1689038860.1923676, 24.622, 53.328, 9.999572754e+00, 9.999692917e+00
1689038861.610961, 24.619, 53.332, 9.999566078e+00, 9.999690056e+00
1689038863.0294764, 24.622, 53.335, 9.999566078e+00, 9.999687195e+00
1689038864.448346, 24.622, 53.329, 9.999561310e+00, 9.999677658e+00
1689038865.8662565, 24.624, 53.338, 9.999559402e+00, 9.999675751e+00
1689038867.2848084, 24.627, 53.341, 9.999568939e+00, 9.999673843e+00
1689038868.703594, 24.624, 53.346, 9.999559402e+00, 9.999683380e+00
1689038870.1217668, 24.624, 53.34, 9.999537468e+00, 9.999670982e+00
1689038871.540119, 24.624, 53.346, 9.999559402e+00, 9.999677658e+00
1689038872.9586112, 24.64, 53.347, 9.999563217e+00, 9.999668121e+00
1689038874.3775055, 24.631, 53.346, 9.999568939e+00, 9.999666214e+00
1689038875.795832, 24.63, 53.348, 9.999553680e+00, 9.999687195e+00
1689038877.2139957, 24.627, 53.346, 9.999566078e+00, 9.999687195e+00
1689038878.632893, 24.627, 53.347, 9.999561310e+00, 9.999677658e+00
1689038880.0508945, 24.633, 53.351, 9.999551773e+00, 9.999692917e+00
1689038881.4693875, 24.633, 53.348, 9.999566078e+00, 9.999687195e+00
1689038882.8878639, 24.631, 53.34, 9.999568939e+00, 9.999706268e+00
1689038884.3065753, 24.63, 53.35, 9.999559402e+00, 9.999673843e+00
1689038885.7247798, 24.637, 53.353, 9.999563217e+00, 9.999675751e+00
1689038887.143242, 24.636, 53.357, 9.999566078e+00, 9.999668121e+00
1689038888.561808, 24.636, 53.366, 9.999563217e+00, 9.999668121e+00
1689038889.9800487, 24.631, 53.36, 9.999542236e+00, 9.999675751e+00
1689038891.3985548, 24.637, 53.375, 9.999559402e+00, 9.999687195e+00
1689038892.8171022, 24.63, 53.384, 9.999566078e+00, 9.999680519e+00
1689038894.2358177, 24.637, 53.387, 9.999561310e+00, 9.999673843e+00
1689038895.653963, 24.637, 53.398, 9.999566078e+00, 9.999685287e+00
1689038897.0724175, 24.639, 53.393, 9.999561310e+00, 9.999677658e+00
1689038898.4907963, 24.642, 53.401, 9.999559402e+00, 9.999661446e+00
1689038899.909579, 24.645, 53.41, 9.999568939e+00, 9.999677658e+00
1689038901.327792, 24.633, 53.407, 9.999572754e+00, 9.999685287e+00
1689038902.746576, 24.647, 53.409, 9.999572754e+00, 9.999677658e+00
1689038904.1650581, 24.639, 53.412, 9.999566078e+00, 9.999687195e+00
1689038905.5832915, 24.642, 53.406, 9.999553680e+00, 9.999692917e+00
1689038907.0018706, 24.645, 53.4, 9.999566078e+00, 9.999680519e+00
1689038908.42036, 24.647, 53.41, 9.999534607e+00, 9.999690056e+00
1689038909.8385, 24.64, 53.404, 9.999570847e+00, 9.999668121e+00
1689038911.2569976, 24.651, 53.394, 9.999544144e+00, 9.999692917e+00
1689038912.6756263, 24.65, 53.398, 9.999566078e+00, 9.999692917e+00
1689038914.0939646, 24.653, 53.393, 9.999553680e+00, 9.999685287e+00
1689038915.5124753, 24.647, 53.386, 9.999537468e+00, 9.999687195e+00
1689038916.9312882, 24.639, 53.377, 9.999553680e+00, 9.999696732e+00
1689038918.3492606, 24.64, 53.374, 9.999537468e+00, 9.999692917e+00
1689038919.767809, 24.645, 53.386, 9.999566078e+00, 9.999696732e+00
1689038921.1862612, 24.648, 53.387, 9.999563217e+00, 9.999694824e+00
1689038922.605172, 24.651, 53.392, 9.999547005e+00, 9.999702454e+00
1689038924.023416, 24.644, 53.401, 9.999556541e+00, 9.999711990e+00
1689038925.4416668, 24.656, 53.395, 9.999553680e+00, 9.999694824e+00
1689038926.8604925, 24.647, 53.401, 9.999544144e+00, 9.999694824e+00
1689038928.278645, 24.648, 53.398, 9.999563217e+00, 9.999702454e+00
1689038929.697435, 24.65, 53.394, 9.999556541e+00, 9.999704361e+00
1689038931.1154773, 24.654, 53.402, 9.999561310e+00, 9.999704361e+00
1689038932.5339706, 24.648, 53.406, 9.999563217e+00, 9.999687195e+00
1689038933.9525821, 24.644, 53.414, 9.999563217e+00, 9.999694824e+00
1689038935.3708937, 24.653, 53.419, 9.999551773e+00, 9.999699593e+00
1689038936.7896247, 24.656, 53.418, 9.999547005e+00, 9.999687195e+00
1689038938.2076166, 24.651, 53.422, 9.999556541e+00, 9.999694824e+00
1689038939.6264274, 24.65, 53.429, 9.999568939e+00, 9.999699593e+00
1689038941.0450423, 24.656, 53.426, 9.999572754e+00, 9.999694824e+00
1689038942.4634256, 24.656, 53.433, 9.999561310e+00, 9.999702454e+00
1689038943.881852, 24.654, 53.434, 9.999568939e+00, 9.999704361e+00
1689038945.3000886, 24.644, 53.433, 9.999561310e+00, 9.999704361e+00
1689038946.718784, 24.656, 53.426, 9.999553680e+00, 9.999690056e+00
1689038948.1371212, 24.656, 53.422, 9.999551773e+00, 9.999709129e+00
1689038949.5553746, 24.653, 53.422, 9.999570847e+00, 9.999685287e+00
1689038950.97391, 24.656, 53.411, 9.999551773e+00, 9.999687195e+00
1689038952.3926842, 24.657, 53.416, 9.999551773e+00, 9.999680519e+00
1689038953.8107805, 24.657, 53.405, 9.999549866e+00, 9.999690056e+00
1689038955.2293172, 24.653, 53.405, 9.999549866e+00, 9.999685287e+00
1689038956.647534, 24.662, 53.4, 9.999551773e+00, 9.999694824e+00
1689038958.0660532, 24.66, 53.396, 9.999561310e+00, 9.999699593e+00
1689038959.484604, 24.654, 53.385, 9.999542236e+00, 9.999683380e+00
1689038960.903193, 24.657, 53.386, 9.999553680e+00, 9.999690056e+00
1689038962.3216822, 24.659, 53.392, 9.999551773e+00, 9.999680519e+00
1689038963.739926, 24.654, 53.393, 9.999556541e+00, 9.999677658e+00
1689038965.158884, 24.665, 53.396, 9.999549866e+00, 9.999690056e+00
1689038966.5773365, 24.659, 53.394, 9.999568939e+00, 9.999692917e+00
1689038967.9953148, 24.656, 53.399, 9.999566078e+00, 9.999683380e+00
1689038969.4138136, 24.653, 53.399, 9.999559402e+00, 9.999694824e+00
1689038970.8327184, 24.663, 53.407, 9.999563217e+00, 9.999696732e+00
1689038972.251226, 24.645, 53.402, 9.999568939e+00, 9.999690056e+00
1689038973.6692336, 24.657, 53.397, 9.999568939e+00, 9.999706268e+00
1689038975.0877254, 24.662, 53.396, 9.999544144e+00, 9.999709129e+00
1689038976.5061946, 24.657, 53.385, 9.999559402e+00, 9.999694824e+00
1689038977.9246695, 24.66, 53.381, 9.999551773e+00, 9.999702454e+00
1689038979.3434572, 24.653, 53.369, 9.999553680e+00, 9.999675751e+00
1689038980.7617972, 24.657, 53.363, 9.999561310e+00, 9.999683380e+00
1689038982.1800885, 24.65, 53.349, 9.999563217e+00, 9.999685287e+00
1689038983.598489, 24.657, 53.333, 9.999568939e+00, 9.999692917e+00
1689038985.0168962, 24.653, 53.324, 9.999570847e+00, 9.999692917e+00
1689038986.4356759, 24.651, 53.316, 9.999549866e+00, 9.999699593e+00
1689038987.8538666, 24.653, 53.307, 9.999540329e+00, 9.999699593e+00
1689038989.2724059, 24.657, 53.3, 9.999559402e+00, 9.999683380e+00
1689038990.6907492, 24.656, 53.289, 9.999551773e+00, 9.999702454e+00
1689038992.1097214, 24.657, 53.303, 9.999568939e+00, 9.999711990e+00
1689038993.5281653, 24.663, 53.327, 9.999572754e+00, 9.999699593e+00
1689038994.9467313, 24.657, 53.365, 9.999559402e+00, 9.999704361e+00
1689038996.3646638, 24.663, 53.402, 9.999575615e+00, 9.999706268e+00
1689038997.7835102, 24.659, 53.438, 9.999582291e+00, 9.999702454e+00
1689038999.2014852, 24.665, 53.471, 9.999575615e+00, 9.999699593e+00
1689039000.619983, 24.665, 53.501, 9.999568939e+00, 9.999702454e+00
1689039002.038451, 24.663, 53.527, 9.999594688e+00, 9.999702454e+00
1689039003.4574096, 24.663, 53.531, 9.999572754e+00, 9.999692917e+00
1689039004.8757412, 24.662, 53.542, 9.999580383e+00, 9.999702454e+00
1689039006.2942674, 24.662, 53.532, 9.999597549e+00, 9.999694824e+00
1689039007.712619, 24.659, 53.539, 9.999572754e+00, 9.999690056e+00
1689039009.130645, 24.67, 53.527, 9.999568939e+00, 9.999690056e+00
1689039010.549273, 24.66, 53.516, 9.999575615e+00, 9.999683380e+00
1689039011.9677281, 24.666, 53.507, 9.999563217e+00, 9.999692917e+00
1689039013.3862119, 24.665, 53.479, 9.999570847e+00, 9.999683380e+00
1689039014.8045735, 24.662, 53.473, 9.999589920e+00, 9.999692917e+00
1689039016.2231169, 24.665, 53.452, 9.999570847e+00, 9.999709129e+00
1689039017.6415854, 24.663, 53.432, 9.999559402e+00, 9.999709129e+00
1689039019.0602179, 24.662, 53.423, 9.999570847e+00, 9.999702454e+00
1689039020.4787774, 24.665, 53.398, 9.999563217e+00, 9.999702454e+00
1689039021.896995, 24.656, 53.374, 9.999556541e+00, 9.999702454e+00
1689039023.3154519, 24.657, 53.353, 9.999568939e+00, 9.999706268e+00
1689039024.7338505, 24.66, 53.345, 9.999563217e+00, 9.999680519e+00
1689039026.152256, 24.668, 53.324, 9.999568939e+00, 9.999664307e+00
1689039027.5711536, 24.654, 53.298, 9.999553680e+00, 9.999656677e+00
1689039028.9893029, 24.654, 53.289, 9.999544144e+00, 9.999666214e+00
1689039030.40793, 24.66, 53.278, 9.999563217e+00, 9.999675751e+00
1689039031.8265193, 24.656, 53.26, 9.999553680e+00, 9.999675751e+00
1689039033.2450116, 24.647, 53.242, 9.999553680e+00, 9.999673843e+00
1689039034.6633458, 24.65, 53.231, 9.999556541e+00, 9.999649048e+00
1689039036.0815198, 24.653, 53.218, 9.999553680e+00, 9.999668121e+00
1689039037.500305, 24.65, 53.212, 9.999553680e+00, 9.999677658e+00
1689039038.9185183, 24.654, 53.202, 9.999551773e+00, 9.999661446e+00
1689039040.3368878, 24.657, 53.179, 9.999549866e+00, 9.999685287e+00
1689039041.75536, 24.653, 53.17, 9.999563217e+00, 9.999680519e+00
1689039043.1738715, 24.65, 53.164, 9.999547005e+00, 9.999694824e+00
1689039044.5921597, 24.66, 53.142, 9.999559402e+00, 9.999680519e+00
1689039046.0110145, 24.659, 53.13, 9.999549866e+00, 9.999680519e+00
1689039047.4292767, 24.66, 53.114, 9.999553680e+00, 9.999670982e+00
1689039048.8479, 24.651, 53.095, 9.999559402e+00, 9.999670982e+00
1689039050.266033, 24.654, 53.08, 9.999559402e+00, 9.999668121e+00
1689039051.6849236, 24.657, 53.059, 9.999553680e+00, 9.999673843e+00
1689039053.1033494, 24.65, 53.042, 9.999556541e+00, 9.999687195e+00
1689039054.5217266, 24.65, 53.019, 9.999568939e+00, 9.999677658e+00
1689039055.9399703, 24.656, 52.999, 9.999553680e+00, 9.999668121e+00
1689039057.358474, 24.656, 52.988, 9.999561310e+00, 9.999658585e+00
1689039058.7769697, 24.645, 52.965, 9.999566078e+00, 9.999670982e+00
1689039060.1956222, 24.65, 52.951, 9.999561310e+00, 9.999673843e+00
1689039061.613825, 24.653, 52.934, 9.999547005e+00, 9.999677658e+00
1689039063.0325603, 24.65, 52.933, 9.999547005e+00, 9.999680519e+00
1689039064.4511743, 24.659, 52.931, 9.999556541e+00, 9.999699593e+00
1689039065.869441, 24.657, 52.912, 9.999540329e+00, 9.999690056e+00
1689039067.2876039, 24.636, 52.907, 9.999547005e+00, 9.999692917e+00
1689039068.706419, 24.64, 52.895, 9.999551773e+00, 9.999687195e+00
1689039070.1247017, 24.642, 52.888, 9.999556541e+00, 9.999680519e+00
1689039071.5436068, 24.639, 52.875, 9.999534607e+00, 9.999690056e+00
1689039072.9615672, 24.642, 52.868, 9.999553680e+00, 9.999692917e+00
1689039074.3800848, 24.642, 52.853, 9.999551773e+00, 9.999696732e+00
1689039075.798562, 24.636, 52.853, 9.999547005e+00, 9.999696732e+00
1689039077.21718, 24.647, 52.847, 9.999566078e+00, 9.999692917e+00
1689039078.6354098, 24.633, 52.837, 9.999551773e+00, 9.999685287e+00
1689039080.0540128, 24.634, 52.83, 9.999561310e+00, 9.999706268e+00
1689039081.4724803, 24.639, 52.822, 9.999551773e+00, 9.999699593e+00
1689039082.890817, 24.64, 52.81, 9.999544144e+00, 9.999706268e+00
1689039084.3093042, 24.633, 52.798, 9.999547005e+00, 9.999702454e+00
1689039085.7280684, 24.636, 52.783, 9.999561310e+00, 9.999687195e+00
1689039087.146571, 24.634, 52.765, 9.999570847e+00, 9.999694824e+00
1689039088.5646212, 24.628, 52.754, 9.999566078e+00, 9.999696732e+00
1689039089.9833863, 24.633, 52.74, 9.999568939e+00, 9.999696732e+00
1689039091.4017103, 24.633, 52.723, 9.999563217e+00, 9.999687195e+00
1689039092.8203313, 24.633, 52.706, 9.999559402e+00, 9.999690056e+00
1689039094.2384686, 24.625, 52.696, 9.999563217e+00, 9.999696732e+00
1689039095.657296, 24.624, 52.678, 9.999572754e+00, 9.999694824e+00
1689039097.0755687, 24.616, 52.67, 9.999568939e+00, 9.999694824e+00
1689039098.4938366, 24.622, 52.658, 9.999580383e+00, 9.999699593e+00
1689039099.9126098, 24.621, 52.646, 9.999575615e+00, 9.999702454e+00
1689039101.3309357, 24.625, 52.628, 9.999551773e+00, 9.999704361e+00
1689039102.7494538, 24.621, 52.621, 9.999566078e+00, 9.999694824e+00
1689039104.1679616, 24.619, 52.616, 9.999559402e+00, 9.999699593e+00
1689039105.5861924, 24.613, 52.592, 9.999563217e+00, 9.999694824e+00
1689039107.0045085, 24.617, 52.588, 9.999563217e+00, 9.999699593e+00
1689039108.4230433, 24.61, 52.577, 9.999553680e+00, 9.999690056e+00
1689039109.8415616, 24.611, 52.573, 9.999572754e+00, 9.999687195e+00
1689039111.2600775, 24.616, 52.56, 9.999563217e+00, 9.999694824e+00
1689039112.6786907, 24.616, 52.552, 9.999553680e+00, 9.999706268e+00
1689039114.0969, 24.608, 52.546, 9.999549866e+00, 9.999696732e+00
1689039115.5154371, 24.613, 52.537, 9.999553680e+00, 9.999702454e+00
1689039116.9340613, 24.614, 52.538, 9.999544144e+00, 9.999696732e+00
1689039118.352264, 24.616, 52.52, 9.999561310e+00, 9.999699593e+00
1689039119.7707708, 24.607, 52.516, 9.999551773e+00, 9.999704361e+00
1689039121.1893024, 24.621, 52.516, 9.999556541e+00, 9.999702454e+00
1689039122.6079905, 24.61, 52.51, 9.999561310e+00, 9.999702454e+00
1689039124.026511, 24.614, 52.509, 9.999547005e+00, 9.999694824e+00
1689039125.4449153, 24.613, 52.505, 9.999547005e+00, 9.999696732e+00
1689039126.8629656, 24.601, 52.496, 9.999566078e+00, 9.999706268e+00
1689039128.2818596, 24.604, 52.485, 9.999544144e+00, 9.999696732e+00
1689039129.700289, 24.608, 52.484, 9.999553680e+00, 9.999685287e+00
1689039131.1183524, 24.607, 52.474, 9.999566078e+00, 9.999711990e+00
1689039132.5369246, 24.611, 52.466, 9.999597549e+00, 9.999709129e+00
1689039133.9561684, 24.61, 52.461, 9.999594688e+00, 9.999673843e+00
1689039135.37422, 24.599, 52.456, 9.999588013e+00, 9.999675751e+00
1689039136.792195, 24.607, 52.449, 9.999599457e+00, 9.999675751e+00
1689039138.210963, 24.607, 52.446, 9.999589920e+00, 9.999677658e+00
1689039139.6292338, 24.61, 52.438, 9.999591827e+00, 9.999666214e+00
1689039141.0475254, 24.605, 52.435, 9.999585152e+00, 9.999673843e+00
1689039142.4659886, 24.604, 52.43, 9.999585152e+00, 9.999677658e+00
1689039143.8845227, 24.602, 52.427, 9.999594688e+00, 9.999694824e+00
1689039145.3028336, 24.604, 52.416, 9.999585152e+00, 9.999677658e+00
1689039146.7213476, 24.604, 52.415, 9.999575615e+00, 9.999670982e+00
1689039148.1398787, 24.604, 52.396, 9.999566078e+00, 9.999658585e+00
1689039149.5581937, 24.599, 52.395, 9.999572754e+00, 9.999683380e+00
1689039150.976705, 24.598, 52.387, 9.999570847e+00, 9.999690056e+00
1689039152.3952422, 24.596, 52.375, 9.999549866e+00, 9.999675751e+00
1689039153.8137429, 24.591, 52.366, 9.999559402e+00, 9.999666214e+00
1689039155.2320561, 24.593, 52.356, 9.999553680e+00, 9.999683380e+00
1689039156.6505787, 24.594, 52.354, 9.999559402e+00, 9.999683380e+00
1689039158.069077, 24.584, 52.34, 9.999563217e+00, 9.999685287e+00
1689039159.4875796, 24.584, 52.328, 9.999551773e+00, 9.999702454e+00
1689039160.9059265, 24.59, 52.311, 9.999537468e+00, 9.999690056e+00
1689039162.3244424, 24.587, 52.299, 9.999542236e+00, 9.999680519e+00
1689039163.7429442, 24.584, 52.29, 9.999570847e+00, 9.999680519e+00
1689039165.161302, 24.584, 52.273, 9.999580383e+00, 9.999715805e+00
1689039166.579803, 24.57, 52.253, 9.999568939e+00, 9.999709129e+00
1689039167.998324, 24.57, 52.245, 9.999582291e+00, 9.999711990e+00
1689039169.4169066, 24.568, 52.238, 9.999585152e+00, 9.999711990e+00
1689039170.8353224, 24.57, 52.228, 9.999585152e+00, 9.999694824e+00
1689039172.2536685, 24.578, 52.219, 9.999570847e+00, 9.999692917e+00
1689039173.6721618, 24.578, 52.217, 9.999575615e+00, 9.999706268e+00
