t, ref_c, humidity, v_ch1, v_ch2
1689079344.2912228, 23.862, 54.201, 9.999604225e+00, 9.999756813e+00
1689079345.7097266, 23.87, 54.199, 9.999613762e+00, 9.999769211e+00
1689079347.1282594, 23.862, 54.196, 9.999623299e+00, 9.999756813e+00
1689079348.5467136, 23.861, 54.195, 9.999626160e+00, 9.999753952e+00
1689079349.9652781, 23.862, 54.194, 9.999620438e+00, 9.999747276e+00
1689079351.3836355, 23.867, 54.19, 9.999623299e+00, 9.999753952e+00
1689079352.8023012, 23.862, 54.2, 9.999601364e+00, 9.999763489e+00
1689079354.2206092, 23.873, 54.201, 9.999589920e+00, 9.999742508e+00
1689079355.6390603, 23.865, 54.205, 9.999589920e+00, 9.999737740e+00
1689079357.0575988, 23.867, 54.205, 9.999597549e+00, 9.999731064e+00
1689079358.4759376, 23.865, 54.206, 9.999607086e+00, 9.999723434e+00
1689079359.8945086, 23.865, 54.201, 9.999599457e+00, 9.999731064e+00
1689079361.313005, 23.868, 54.202, 9.999585152e+00, 9.999731064e+00
1689079362.731426, 23.862, 54.205, 9.999589920e+00, 9.999732971e+00
1689079364.1497686, 23.859, 54.199, 9.999585152e+00, 9.999740601e+00
1689079365.56827, 23.867, 54.204, 9.999594688e+00, 9.999744415e+00
1689079366.9868143, 23.87, 54.207, 9.999588013e+00, 9.999737740e+00
1689079368.4052813, 23.867, 54.2, 9.999594688e+00, 9.999747276e+00
1689079369.8237002, 23.868, 54.2, 9.999594688e+00, 9.999753952e+00
1689079371.2421362, 23.865, 54.197, 9.999591827e+00, 9.999750137e+00
1689079372.660722, 23.873, 54.2, 9.999591827e+00, 9.999740601e+00
1689079374.079141, 23.876, 54.205, 9.999582291e+00, 9.999731064e+00
1689079375.497539, 23.868, 54.204, 9.999589920e+00, 9.999747276e+00
1689079376.916, 23.87, 54.2, 9.999585152e+00, 9.999752045e+00
1689079378.3344636, 23.876, 54.206, 9.999597549e+00, 9.999742508e+00
1689079379.7529907, 23.873, 54.199, 9.999601364e+00, 9.999742508e+00
1689079381.1715229, 23.876, 54.195, 9.999597549e+00, 9.999750137e+00
1689079382.5900111, 23.879, 54.197, 9.999604225e+00, 9.999737740e+00
1689079384.0084162, 23.873, 54.198, 9.999608994e+00, 9.999753952e+00
1689079385.4268827, 23.877, 54.198, 9.999601364e+00, 9.999742508e+00
1689079386.8454065, 23.873, 54.192, 9.999618530e+00, 9.999740601e+00
1689079388.2639275, 23.871, 54.201, 9.999607086e+00, 9.999740601e+00
1689079389.682219, 23.87, 54.2, 9.999607086e+00, 9.999752045e+00
1689079391.1007059, 23.874, 54.204, 9.999620438e+00, 9.999766350e+00
1689079392.5192738, 23.879, 54.202, 9.999599457e+00, 9.999759674e+00
1689079393.9378326, 23.876, 54.205, 9.999601364e+00, 9.999759674e+00
1689079395.35605, 23.88, 54.197, 9.999594688e+00, 9.999761581e+00
1689079396.774568, 23.879, 54.194, 9.999604225e+00, 9.999742508e+00
1689079398.1932697, 23.879, 54.2, 9.999607086e+00, 9.999753952e+00
1689079399.6115847, 23.887, 54.197, 9.999599457e+00, 9.999756813e+00
1689079401.0300515, 23.887, 54.206, 9.999591827e+00, 9.999747276e+00
1689079402.4484136, 23.873, 54.196, 9.999588013e+00, 9.999756813e+00
1689079403.8669298, 23.88, 54.195, 9.999604225e+00, 9.999740601e+00
1689079405.2854688, 23.882, 54.19, 9.999591827e+00, 9.999750137e+00
1689079406.7039373, 23.877, 54.195, 9.999591827e+00, 9.999747276e+00
1689079408.122259, 23.874, 54.196, 9.999599457e+00, 9.999737740e+00
1689079409.540742, 23.877, 54.194, 9.999610901e+00, 9.999742508e+00
1689079410.9592857, 23.88, 54.198, 9.999613762e+00, 9.999752045e+00
1689079412.3778017, 23.88, 54.195, 9.999591827e+00, 9.999753952e+00
1689079413.7961297, 23.884, 54.193, 9.999599457e+00, 9.999756813e+00
1689079415.2146723, 23.887, 54.193, 9.999613762e+00, 9.999740601e+00
1689079416.6331115, 23.879, 54.194, 9.999626160e+00, 9.999759674e+00
1689079418.0516593, 23.884, 54.194, 9.999618530e+00, 9.999747276e+00
1689079419.470176, 23.884, 54.198, 9.999610901e+00, 9.999747276e+00
1689079420.888472, 23.887, 54.2, 9.999601364e+00, 9.999747276e+00
1689079422.306991, 23.885, 54.195, 9.999620438e+00, 9.999752045e+00
1689079423.7254708, 23.882, 54.195, 9.999629974e+00, 9.999775887e+00
1689079425.144048, 23.879, 54.197, 9.999623299e+00, 9.999752045e+00
1689079426.5623746, 23.887, 54.197, 9.999632835e+00, 9.999744415e+00
1689079427.9809024, 23.884, 54.198, 9.999639511e+00, 9.999747276e+00
1689079429.3993745, 23.894, 54.195, 9.999632835e+00, 9.999750137e+00
1689079430.8178356, 23.882, 54.196, 9.999623299e+00, 9.999775887e+00
1689079432.2361841, 23.887, 54.19, 9.999616623e+00, 9.999750137e+00
1689079433.654672, 23.885, 54.195, 9.999613762e+00, 9.999737740e+00
1689079435.0731916, 23.89, 54.199, 9.999618530e+00, 9.999728203e+00
1689079436.4917154, 23.89, 54.207, 9.999623299e+00, 9.999734879e+00
1689079437.9102242, 23.893, 54.204, 9.999613762e+00, 9.999742508e+00
1689079439.3285906, 23.888, 54.209, 9.999620438e+00, 9.999725342e+00
1689079440.7470644, 23.887, 54.207, 9.999613762e+00, 9.999732971e+00
1689079442.165441, 23.893, 54.202, 9.999620438e+00, 9.999742508e+00
1689079443.5838788, 23.893, 54.206, 9.999618530e+00, 9.999737740e+00
1689079445.0024338, 23.893, 54.206, 9.999616623e+00, 9.999737740e+00
1689079446.4209325, 23.887, 54.202, 9.999613762e+00, 9.999723434e+00
1689079447.8392637, 23.891, 54.21, 9.999613762e+00, 9.999742508e+00
1689079449.2577527, 23.897, 54.212, 9.999613762e+00, 9.999753952e+00
1689079450.6762955, 23.905, 54.214, 9.999604225e+00, 9.999750137e+00
1689079452.0946374, 23.905, 54.212, 9.999604225e+00, 9.999752045e+00
1689079453.5130863, 23.903, 54.213, 9.999607086e+00, 9.999761581e+00
1689079454.9316542, 23.9, 54.205, 9.999618530e+00, 9.999750137e+00
1689079456.3499713, 23.897, 54.213, 9.999613762e+00, 9.999753952e+00
1689079457.7684705, 23.907, 54.211, 9.999608994e+00, 9.999763489e+00
1689079459.1870608, 23.908, 54.21, 9.999610901e+00, 9.999747276e+00
1689079460.6052995, 23.897, 54.209, 9.999604225e+00, 9.999756813e+00
1689079462.0240207, 23.907, 54.208, 9.999599457e+00, 9.999763489e+00
1689079463.4423428, 23.905, 54.202, 9.999604225e+00, 9.999734879e+00
1689079464.860928, 23.902, 54.204, 9.999607086e+00, 9.999740601e+00
1689079466.2791216, 23.908, 54.201, 9.999597549e+00, 9.999732971e+00
1689079467.6976886, 23.905, 54.208, 9.999580383e+00, 9.999737740e+00
1689079469.116125, 23.911, 54.202, 9.999601364e+00, 9.999728203e+00
1689079470.5344589, 23.908, 54.201, 9.999607086e+00, 9.999732971e+00
1689079471.9529738, 23.902, 54.201, 9.999608994e+00, 9.999742508e+00
1689079473.3714583, 23.911, 54.205, 9.999597549e+00, 9.999732971e+00
1689079474.7898157, 23.902, 54.198, 9.999610901e+00, 9.999731064e+00
1689079476.2083635, 23.907, 54.199, 9.999591827e+00, 9.999750137e+00
1689079477.6268814, 23.91, 54.196, 9.999616623e+00, 9.999747276e+00
1689079479.0453424, 23.913, 54.198, 9.999616623e+00, 9.999744415e+00
1689079480.4636934, 23.908, 54.193, 9.999604225e+00, 9.999740601e+00
1689079481.882175, 23.913, 54.199, 9.999607086e+00, 9.999747276e+00
1689079483.300707, 23.913, 54.192, 9.999607086e+00, 9.999756813e+00
1689079484.7190137, 23.908, 54.201, 9.999601364e+00, 9.999750137e+00
1689079486.1375232, 23.91, 54.204, 9.999620438e+00, 9.999752045e+00
1689079487.5560477, 23.905, 54.201, 9.999601364e+00, 9.999759674e+00
1689079488.9743693, 23.916, 54.201, 9.999599457e+00, 9.999766350e+00
1689079490.3928647, 23.911, 54.196, 9.999601364e+00, 9.999771118e+00
1689079491.8114038, 23.907, 54.198, 9.999599457e+00, 9.999769211e+00
1689079493.2298799, 23.91, 54.199, 9.999599457e+00, 9.999771118e+00
1689079494.6482117, 23.908, 54.194, 9.999613762e+00, 9.999773026e+00
1689079496.0667255, 23.916, 54.2, 9.999608994e+00, 9.999752045e+00
1689079497.4852426, 23.911, 54.199, 9.999616623e+00, 9.999752045e+00
1689079498.903741, 23.911, 54.192, 9.999607086e+00, 9.999750137e+00
1689079500.3220885, 23.91, 54.193, 9.999616623e+00, 9.999750137e+00
1689079501.7406697, 23.913, 54.194, 9.999613762e+00, 9.999752045e+00
1689079503.158922, 23.911, 54.199, 9.999608994e+00, 9.999750137e+00
1689079504.577498, 23.917, 54.199, 9.999607086e+00, 9.999753952e+00
1689079505.9959948, 23.916, 54.202, 9.999604225e+00, 9.999753952e+00
1689079507.4144607, 23.917, 54.2, 9.999601364e+00, 9.999747276e+00
1689079508.832806, 23.914, 54.211, 9.999594688e+00, 9.999742508e+00
1689079510.2513254, 23.916, 54.209, 9.999610901e+00, 9.999731064e+00
1689079511.669767, 23.911, 54.211, 9.999618530e+00, 9.999752045e+00
1689079513.0881867, 23.92, 54.219, 9.999610901e+00, 9.999732971e+00
1689079514.5066202, 23.916, 54.214, 9.999608994e+00, 9.999742508e+00
1689079515.925123, 23.916, 54.217, 9.999599457e+00, 9.999747276e+00
1689079517.343716, 23.93, 54.218, 9.999607086e+00, 9.999731064e+00
1689079518.7619667, 23.917, 54.22, 9.999591827e+00, 9.999742508e+00
1689079520.180456, 23.923, 54.22, 9.999608994e+00, 9.999737740e+00
1689079521.5989826, 23.923, 54.22, 9.999608994e+00, 9.999737740e+00
1689079523.017368, 23.914, 54.22, 9.999607086e+00, 9.999737740e+00
1689079524.4358387, 23.922, 54.22, 9.999591827e+00, 9.999732971e+00
1689079525.8543732, 23.925, 54.219, 9.999601364e+00, 9.999750137e+00
1689079527.2728908, 23.917, 54.222, 9.999613762e+00, 9.999742508e+00
1689079528.691197, 23.91, 54.219, 9.999599457e+00, 9.999752045e+00
1689079530.109726, 23.922, 54.217, 9.999607086e+00, 9.999750137e+00
1689079531.5280113, 23.925, 54.213, 9.999599457e+00, 9.999750137e+00
1689079532.9465072, 23.923, 54.212, 9.999604225e+00, 9.999742508e+00
1689079534.3650088, 23.923, 54.222, 9.999601364e+00, 9.999742508e+00
1689079535.7835703, 23.925, 54.219, 9.999588013e+00, 9.999744415e+00
1689079537.201882, 23.923, 54.217, 9.999591827e+00, 9.999742508e+00
1689079538.6203806, 23.923, 54.214, 9.999594688e+00, 9.999747276e+00
1689079540.0388923, 23.931, 54.213, 9.999594688e+00, 9.999752045e+00
1689079541.4575295, 23.933, 54.21, 9.999594688e+00, 9.999740601e+00
1689079542.8757172, 23.922, 54.217, 9.999588013e+00, 9.999740601e+00
1689079544.2942352, 23.925, 54.216, 9.999591827e+00, 9.999753952e+00
1689079545.7127316, 23.937, 54.214, 9.999591827e+00, 9.999742508e+00
1689079547.1310856, 23.931, 54.209, 9.999582291e+00, 9.999750137e+00
1689079548.549574, 23.934, 54.208, 9.999610901e+00, 9.999737740e+00
1689079549.9679167, 23.933, 54.206, 9.999608994e+00, 9.999737740e+00
1689079551.3864381, 23.937, 54.204, 9.999616623e+00, 9.999742508e+00
1689079552.8049304, 23.933, 54.208, 9.999601364e+00, 9.999740601e+00
1689079554.2234406, 23.931, 54.2, 9.999599457e+00, 9.999734879e+00
1689079555.6417499, 23.933, 54.199, 9.999597549e+00, 9.999740601e+00
1689079557.060266, 23.94, 54.193, 9.999597549e+00, 9.999752045e+00
1689079558.4787922, 23.928, 54.198, 9.999599457e+00, 9.999747276e+00
1689079559.8972723, 23.93, 54.192, 9.999604225e+00, 9.999753952e+00
1689079561.3156428, 23.939, 54.196, 9.999608994e+00, 9.999752045e+00
1689079562.7341409, 23.936, 54.188, 9.999610901e+00, 9.999756813e+00
1689079564.1526232, 23.936, 54.194, 9.999599457e+00, 9.999750137e+00
1689079565.570984, 23.94, 54.194, 9.999585152e+00, 9.999759674e+00
1689079566.9895124, 23.94, 54.189, 9.999585152e+00, 9.999750137e+00
1689079568.4080007, 23.939, 54.184, 9.999591827e+00, 9.999761581e+00
1689079569.8265023, 23.934, 54.186, 9.999604225e+00, 9.999744415e+00
1689079571.244818, 23.926, 54.183, 9.999597549e+00, 9.999742508e+00
1689079572.6633604, 23.934, 54.185, 9.999599457e+00, 9.999747276e+00
1689079574.0818968, 23.934, 54.186, 9.999594688e+00, 9.999752045e+00
1689079575.5003982, 23.93, 54.19, 9.999607086e+00, 9.999731064e+00
1689079576.9187336, 23.936, 54.185, 9.999589920e+00, 9.999747276e+00
1689079578.3371584, 23.94, 54.186, 9.999608994e+00, 9.999744415e+00
1689079579.7557414, 23.942, 54.182, 9.999620438e+00, 9.999742508e+00
1689079581.1742406, 23.937, 54.188, 9.999608994e+00, 9.999734879e+00
1689079582.592595, 23.942, 54.185, 9.999613762e+00, 9.999731064e+00
1689079584.0110319, 23.94, 54.187, 9.999601364e+00, 9.999740601e+00
1689079585.4295876, 23.949, 54.181, 9.999613762e+00, 9.999737740e+00
1689079586.8479252, 23.946, 54.181, 9.999601364e+00, 9.999747276e+00
1689079588.2663722, 23.936, 54.183, 9.999594688e+00, 9.999744415e+00
1689079589.6849916, 23.937, 54.176, 9.999618530e+00, 9.999725342e+00
1689079591.103387, 23.946, 54.172, 9.999610901e+00, 9.999728203e+00
1689079592.5217307, 23.936, 54.18, 9.999604225e+00, 9.999725342e+00
1689079593.9402313, 23.937, 54.174, 9.999613762e+00, 9.999732971e+00
1689079595.3587341, 23.943, 54.181, 9.999608994e+00, 9.999756813e+00
1689079596.7772605, 23.931, 54.174, 9.999616623e+00, 9.999747276e+00
1689079598.1955755, 23.931, 54.169, 9.999620438e+00, 9.999750137e+00
1689079599.6141613, 23.942, 54.173, 9.999613762e+00, 9.999750137e+00
1689079601.0326085, 23.934, 54.175, 9.999613762e+00, 9.999753952e+00
1689079602.451108, 23.942, 54.169, 9.999618530e+00, 9.999742508e+00
1689079603.8694315, 23.931, 54.166, 9.999607086e+00, 9.999744415e+00
1689079605.2879317, 23.936, 54.169, 9.999620438e+00, 9.999734879e+00
1689079606.7064598, 23.939, 54.168, 9.999610901e+00, 9.999744415e+00
1689079608.124976, 23.94, 54.169, 9.999607086e+00, 9.999734879e+00
1689079609.5433204, 23.945, 54.165, 9.999628067e+00, 9.999750137e+00
1689079610.9618115, 23.942, 54.163, 9.999623299e+00, 9.999750137e+00
1689079612.3803117, 23.942, 54.155, 9.999618530e+00, 9.999750137e+00
1689079613.7988255, 23.949, 54.15, 9.999613762e+00, 9.999744415e+00
1689079615.2171752, 23.937, 54.157, 9.999618530e+00, 9.999747276e+00
1689079616.635647, 23.939, 54.144, 9.999608994e+00, 9.999742508e+00
1689079618.0541763, 23.942, 54.151, 9.999601364e+00, 9.999756813e+00
1689079619.472476, 23.936, 54.145, 9.999591827e+00, 9.999740601e+00
1689079620.8909836, 23.94, 54.147, 9.999580383e+00, 9.999731064e+00
1689079622.3095076, 23.936, 54.137, 9.999585152e+00, 9.999752045e+00
1689079623.7278461, 23.93, 54.14, 9.999580383e+00, 9.999747276e+00
1689079625.146352, 23.931, 54.133, 9.999594688e+00, 9.999728203e+00
1689079626.5648546, 23.931, 54.12, 9.999594688e+00, 9.999737740e+00
1689079627.9833567, 23.93, 54.121, 9.999591827e+00, 9.999750137e+00
1689079629.401773, 23.931, 54.102, 9.999591827e+00, 9.999742508e+00
1689079630.8202114, 23.933, 54.089, 9.999588013e+00, 9.999753952e+00
1689079632.2385492, 23.926, 54.079, 9.999597549e+00, 9.999742508e+00
1689079633.6571152, 23.933, 54.074, 9.999591827e+00, 9.999756813e+00
1689079635.0755367, 23.926, 54.064, 9.999585152e+00, 9.999732971e+00
1689079636.494092, 23.926, 54.048, 9.999588013e+00, 9.999732971e+00
1689079637.912437, 23.928, 54.041, 9.999607086e+00, 9.999723434e+00
1689079639.3308733, 23.934, 54.034, 9.999601364e+00, 9.999731064e+00
1689079640.749414, 23.934, 54.034, 9.999589920e+00, 9.999742508e+00
1689079642.1677608, 23.925, 54.024, 9.999597549e+00, 9.999725342e+00
1689079643.5862534, 23.933, 54.016, 9.999597549e+00, 9.999734879e+00
1689079645.0047677, 23.928, 54.004, 9.999608994e+00, 9.999723434e+00
1689079646.4230845, 23.926, 53.994, 9.999582291e+00, 9.999732971e+00
1689079647.8415937, 23.93, 53.988, 9.999589920e+00, 9.999732971e+00
1689079649.260118, 23.925, 53.978, 9.999610901e+00, 9.999742508e+00
1689079650.678624, 23.92, 53.966, 9.999626160e+00, 9.999756813e+00
1689079652.0969343, 23.926, 53.969, 9.999628067e+00, 9.999752045e+00
1689079653.515433, 23.92, 53.954, 9.999618530e+00, 9.999761581e+00
1689079654.9339623, 23.917, 53.949, 9.999618530e+00, 9.999769211e+00
1689079656.3525393, 23.919, 53.935, 9.999610901e+00, 9.999752045e+00
1689079657.7710025, 23.923, 53.934, 9.999620438e+00, 9.999771118e+00
1689079659.1893735, 23.922, 53.933, 9.999623299e+00, 9.999747276e+00
1689079660.608289, 23.923, 53.934, 9.999620438e+00, 9.999761581e+00
1689079662.026305, 23.93, 53.919, 9.999620438e+00, 9.999759674e+00
1689079663.4446826, 23.922, 53.917, 9.999628067e+00, 9.999769211e+00
1689079664.8632238, 23.923, 53.911, 9.999629974e+00, 9.999769211e+00
1689079666.281652, 23.922, 53.901, 9.999623299e+00, 9.999753952e+00
1689079667.7001882, 23.923, 53.897, 9.999620438e+00, 9.999753952e+00
1689079669.1185167, 23.923, 53.895, 9.999626160e+00, 9.999756813e+00
1689079670.5370252, 23.919, 53.892, 9.999618530e+00, 9.999771118e+00
1689079671.9555688, 23.911, 53.883, 9.999610901e+00, 9.999763489e+00
1689079673.3738415, 23.913, 53.88, 9.999626160e+00, 9.999750137e+00
1689079674.792393, 23.919, 53.871, 9.999623299e+00, 9.999761581e+00
1689079676.2109118, 23.914, 53.866, 9.999613762e+00, 9.999747276e+00
1689079677.6293626, 23.916, 53.866, 9.999610901e+00, 9.999744415e+00
1689079679.0479271, 23.928, 53.867, 9.999604225e+00, 9.999742508e+00
1689079680.4662392, 23.923, 53.856, 9.999580383e+00, 9.999750137e+00
1689079681.8847852, 23.923, 53.858, 9.999585152e+00, 9.999742508e+00
1689079683.303227, 23.919, 53.848, 9.999580383e+00, 9.999744415e+00
1689079684.7217896, 23.922, 53.845, 9.999588013e+00, 9.999731064e+00
1689079686.1400828, 23.923, 53.845, 9.999589920e+00, 9.999750137e+00
1689079687.5586264, 23.922, 53.848, 9.999597549e+00, 9.999744415e+00
1689079688.9773521, 23.928, 53.841, 9.999594688e+00, 9.999752045e+00
1689079690.3955874, 23.919, 53.83, 9.999589920e+00, 9.999734879e+00
1689079691.8139677, 23.92, 53.822, 9.999580383e+00, 9.999740601e+00
1689079693.2324352, 23.914, 53.819, 9.999585152e+00, 9.999734879e+00
1689079694.6509671, 23.917, 53.819, 9.999594688e+00, 9.999747276e+00
1689079696.0692508, 23.911, 53.817, 9.999616623e+00, 9.999732971e+00
1689079697.487765, 23.925, 53.809, 9.999599457e+00, 9.999753952e+00
1689079698.9062743, 23.917, 53.799, 9.999597549e+00, 9.999752045e+00
1689079700.3248584, 23.91, 53.795, 9.999601364e+00, 9.999752045e+00
1689079701.7431514, 23.914, 53.783, 9.999601364e+00, 9.999761581e+00
1689079703.1616282, 23.913, 53.775, 9.999607086e+00, 9.999744415e+00
1689079704.5801392, 23.91, 53.77, 9.999589920e+00, 9.999742508e+00
1689079705.9986453, 23.911, 53.763, 9.999589920e+00, 9.999742508e+00
1689079707.41696, 23.917, 53.753, 9.999601364e+00, 9.999756813e+00
1689079708.8354776, 23.917, 53.747, 9.999601364e+00, 9.999752045e+00
1689079710.254022, 23.917, 53.746, 9.999601364e+00, 9.999759674e+00
1689079711.6724844, 23.914, 53.735, 9.999599457e+00, 9.999759674e+00
1689079713.0908427, 23.922, 53.729, 9.999591827e+00, 9.999761581e+00
1689079714.5093455, 23.917, 53.72, 9.999604225e+00, 9.999763489e+00
1689079715.9278538, 23.911, 53.701, 9.999589920e+00, 9.999766350e+00
1689079717.3464146, 23.914, 53.698, 9.999594688e+00, 9.999769211e+00
1689079718.7646894, 23.902, 53.684, 9.999604225e+00, 9.999761581e+00
1689079720.1831937, 23.91, 53.669, 9.999599457e+00, 9.999761581e+00
1689079721.6017046, 23.908, 53.663, 9.999594688e+00, 9.999750137e+00
1689079723.020187, 23.902, 53.65, 9.999597549e+00, 9.999753952e+00
1689079724.4385338, 23.908, 53.641, 9.999591827e+00, 9.999761581e+00
1689079725.8570547, 23.9, 53.631, 9.999588013e+00, 9.999756813e+00
1689079727.2755814, 23.903, 53.612, 9.999610901e+00, 9.999766350e+00
1689079728.694112, 23.897, 53.596, 9.999608994e+00, 9.999750137e+00
1689079730.11239, 23.907, 53.591, 9.999613762e+00, 9.999744415e+00
1689079731.5308986, 23.908, 53.571, 9.999616623e+00, 9.999753952e+00
1689079732.9494154, 23.907, 53.557, 9.999594688e+00, 9.999750137e+00
1689079734.367792, 23.914, 53.55, 9.999610901e+00, 9.999750137e+00
1689079735.7862375, 23.897, 53.542, 9.999616623e+00, 9.999747276e+00
1689079737.2047849, 23.899, 53.532, 9.999607086e+00, 9.999750137e+00
1689079738.623262, 23.891, 53.522, 9.999613762e+00, 9.999737740e+00
1689079740.041597, 23.897, 53.511, 9.999620438e+00, 9.999747276e+00
1689079741.4601154, 23.897, 53.506, 9.999597549e+00, 9.999747276e+00
1689079742.8786001, 23.89, 53.489, 9.999608994e+00, 9.999752045e+00
1689079744.2971013, 23.89, 53.483, 9.999608994e+00, 9.999742508e+00
1689079745.7156098, 23.897, 53.467, 9.999591827e+00, 9.999732971e+00
1689079747.1339486, 23.89, 53.461, 9.999601364e+00, 9.999728203e+00
1689079748.5525281, 23.89, 53.452, 9.999599457e+00, 9.999744415e+00
1689079749.9709744, 23.885, 53.435, 9.999601364e+00, 9.999734879e+00
1689079751.389487, 23.891, 53.421, 9.999613762e+00, 9.999731064e+00
1689079752.8078158, 23.882, 53.405, 9.999607086e+00, 9.999732971e+00
1689079754.2263515, 23.888, 53.394, 9.999613762e+00, 9.999732971e+00
1689079755.6448286, 23.879, 53.378, 9.999582291e+00, 9.999731064e+00
1689079757.0633378, 23.88, 53.374, 9.999582291e+00, 9.999737740e+00
1689079758.481822, 23.882, 53.36, 9.999594688e+00, 9.999744415e+00
1689079759.9001484, 23.885, 53.355, 9.999591827e+00, 9.999734879e+00
1689079761.318657, 23.887, 53.335, 9.999585152e+00, 9.999734879e+00
1689079762.7371917, 23.887, 53.334, 9.999594688e+00, 9.999737740e+00
1689079764.1556714, 23.884, 53.32, 9.999591827e+00, 9.999752045e+00
1689079765.5740783, 23.876, 53.309, 9.999604225e+00, 9.999734879e+00
1689079766.9925323, 23.885, 53.308, 9.999589920e+00, 9.999737740e+00
1689079768.4110281, 23.877, 53.289, 9.999591827e+00, 9.999734879e+00
